subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,response_type,word,correct_response,response,rt,is_correct
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,52,raccoon:nonvisual:yes:4,nonvisual,Does it produce offspring?,raccoon,raccoon_3.wav,nomask,prompt,,yes,yes,712.638637982,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,53,zebra:visual:yes:2,visual,Does it have four legs?,zebra,zebra_3.wav,nomask,prompt,,yes,yes,420.910327695,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,54,rabbit:nonvisual:yes:5,nonvisual,Does it eat carrots?,rabbit,rabbit_2.wav,mask,prompt,,yes,yes,592.392170802,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,55,elephant:visual:yes:4,visual,Does it have a tail?,elephant,elephant_2.wav,mask,prompt,,yes,yes,852.274378762,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,56,rabbit:nonvisual:yes:2,nonvisual,Is it a pet?,rabbit,rabbit_1.wav,mask,prompt,,yes,yes,464.440887794,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,57,strawberry:visual:yes:2,visual,Does it have seeds?,strawberry,strawberry_3.wav,nomask,prompt,,yes,yes,477.312869392,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,58,swan:visual:yes:2,visual,Does it have a beak?,swan,swan_3.wav,nomask,prompt,,yes,yes,929.81899064,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,59,apple:visual:no:4,visual,Does it have a hood?,apple,apple_2.wav,nomask,word,raccoon,no,no,1038.02410234,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,60,deer:nonvisual:yes:1,nonvisual,Is it hunted by people?,deer,zebra_1.wav,mask,word,deer,yes,yes,804.488901049,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,61,chair:visual:yes:2,visual,Is it made of wood?,chair,bottle_4.wav,mask,prompt,,yes,no,1094.14048586,0
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,62,giraffe:nonvisual:yes:2,nonvisual,Does it live in Africa?,giraffe,giraffe_2.wav,nomask,prompt,,yes,yes,485.654657707,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,63,tiger:nonvisual:yes:4,nonvisual,Does it live in zoos?,tiger,tiger_4.wav,mask,prompt,,yes,yes,1080.18341009,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,64,table:visual:no:2,visual,Does it have a nose?,table,table_4.wav,nomask,word,giraffe,no,yes,772.719619796,0
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,65,deer:visual:yes:1,visual,Does it have antlers?,deer,deer_2.wav,mask,prompt,,yes,yes,974.236832,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,66,mouse:nonvisual:no:2,nonvisual,Is it used for transportation?,mouse,mouse_4.wav,nomask,prompt,,no,timeout,1250.0,0
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,67,zebra:nonvisual:yes:1,nonvisual,Is it an animal?,zebra,zebra_1.wav,mask,prompt,,yes,yes,887.410655618,1
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,68,dog:visual:yes:6,visual,Does it have a top?,dog,dog_3.wav,nomask,prompt,,yes,no,358.5048737,0
PVW101,101,2015_Dec_01_1421,LL-Kramer,1,test,69,apple:nonvisual:no:2,nonvisual,Does it live in Africa?,apple,apple_2.wav,mask,word,alligator,no,yes,509.812588803,0
